Date,Open,High,Low,Close,Volume,Adj Close
2016-10-05,132.929993,134.899994,132.550003,134.660004,3120900,134.660004
2016-10-04,132.770004,133.229996,131.690002,132.25,2829200,132.25
2016-10-03,131.279999,132.720001,130.740005,132.380005,2439400,132.380005
2016-09-30,132.089996,132.630005,131.270004,131.740005,3118900,131.740005
2016-09-29,131.800003,132.779999,130.679993,131.029999,2199400,131.029999
2016-09-28,131.589996,132.360001,130.589996,132.229996,1773000,132.229996
2016-09-27,130.289993,131.740005,129.860001,131.320007,1939000,131.320007
2016-09-26,131.070007,131.580002,130.429993,130.570007,2219900,130.570007
2016-09-23,131.25,132.289993,131.009995,131.779999,2330700,131.779999
2016-09-22,131.449997,132.479996,131.169998,131.869995,3253100,131.869995
2016-09-21,128.179993,130.630005,128.179993,130.559998,3227800,130.559998
2016-09-20,127.949997,128.50,127.57,127.790001,2639300,127.790001
2016-09-19,127.50,128.300003,127.269997,127.480003,3168100,127.480003
2016-09-16,127.709999,127.709999,126.339996,126.699997,8035600,126.699997
2016-09-15,127.57,128.460007,126.940002,127.769997,3462400,127.769997
2016-09-14,128.910004,129.309998,127.339996,127.669998,3955400,127.669998
2016-09-13,129.220001,130.020004,128.259995,128.759995,4552400,128.759995
2016-09-12,126.879997,130.679993,126.309998,130.119995,6381100,130.119995
2016-09-09,131.940002,131.940002,128.520004,128.529999,4892900,128.529999
2016-09-08,132.320007,132.910004,131.509995,132.899994,2618300,132.899994
2016-09-07,132.479996,133.080002,132.00,132.639999,2198700,132.639999
