"Date"	"Tweet Prediction Date"	"Open"	"High"	"Low"	"Close"	"Volume"	"Adj Close"	"+/-"	"% change"
"2016-10-27"	"2016-10-29"	"145.830002"	"146.229996"	"141.779999"	"143.309998"	"7541900"	"143.309998"	"-"	"-1.72804221727"
"2016-10-26"	"2016-10-28"	"138.429993"	"146.190002"	"136.720001"	"145.539993"	"13272000"	"145.539993"	"+"	"5.13617016509"
"2016-10-25"	"2016-10-27"	"137.529999"	"139.419998"	"137.350006"	"139.020004"	"5209100"	"139.020004"	"+"	"1.08340362891"
"2016-10-24"	"2016-10-26"	"136.410004"	"138.880005"	"136.410004"	"137.449997"	"3814200"	"137.449997"	"+"	"0.76240229419"
"2016-10-21"	"2016-10-23"	"134.720001"	"136.190002"	"134.25"	"135.630005"	"2205000"	"135.630005"	"+"	"0.67547802349"
"2016-10-20"	"2016-10-22"	"135.919998"	"136.75"	"135.369995"	"135.839996"	"2539700"	"135.839996"	"-"	"-0.0588596241739"
"2016-10-19"	"2016-10-21"	"135.419998"	"136.949997"	"135.330002"	"136.179993"	"2265900"	"136.179993"	"+"	"0.561213270731"
"2016-10-18"	"2016-10-20"	"135.029999"	"135.740005"	"134.919998"	"135.100006"	"2271000"	"135.100006"	"+"	"0.0518455161953"
"2016-10-17"	"2016-10-19"	"133.50"	"135.380005"	"133.330002"	"134.00"	"2435100"	"134.00"	"+"	"0.374531835206"
"2016-10-14"	"2016-10-16"	"134.559998"	"135.25"	"133.479996"	"133.50"	"2317400"	"133.50"	"-"	"-0.787751200769"
"2016-10-13"	"2016-10-15"	"132.419998"	"133.929993"	"131.389999"	"133.380005"	"3544200"	"133.380005"	"+"	"0.724971314378"
"2016-10-12"	"2016-10-14"	"133.759995"	"134.279999"	"133.00"	"133.160004"	"2264200"	"133.160004"	"-"	"-0.4485578816"
"2016-10-11"	"2016-10-13"	"134.940002"	"135.690002"	"133.270004"	"133.740005"	"3607300"	"133.740005"	"-"	"-0.889281889888"
"2016-10-10"	"2016-10-12"	"134.589996"	"136.869995"	"134.589996"	"135.839996"	"3343300"	"135.839996"	"+"	"0.92874659124"
"2016-10-07"	"2016-10-09"	"133.929993"	"134.660004"	"132.539993"	"133.850006"	"4302000"	"133.850006"	"-"	"-0.0597229927429"
"2016-10-06"	"2016-10-08"	"134.830002"	"135.00"	"133.679993"	"134.419998"	"3614900"	"134.419998"	"-"	"-0.304089589793"
"2016-10-05"	"2016-10-07"	"132.929993"	"134.899994"	"132.550003"	"134.660004"	"3137500"	"134.660004"	"+"	"1.30144519003"
"2016-10-04"	"2016-10-06"	"132.770004"	"133.229996"	"131.690002"	"132.25"	"2829200"	"132.25"	"-"	"-0.391657742211"
"2016-10-03"	"2016-10-05"	"131.279999"	"132.720001"	"130.740005"	"132.380005"	"2439400"	"132.380005"	"+"	"0.837908294012"
"2016-09-30"	"2016-10-02"	"132.089996"	"132.630005"	"131.270004"	"131.740005"	"3118900"	"131.740005"	"-"	"-0.264964047694"
"2016-09-29"	"2016-10-01"	"131.800003"	"132.779999"	"130.679993"	"131.029999"	"2199400"	"131.029999"	"-"	"-0.584221534502"
"2016-09-28"	"2016-09-30"	"131.589996"	"132.360001"	"130.589996"	"132.229996"	"1773000"	"132.229996"	"+"	"0.486359160616"
"2016-09-27"	"2016-09-29"	"130.289993"	"131.740005"	"129.860001"	"131.320007"	"1939000"	"131.320007"	"+"	"0.79055495843"
"2016-09-26"	"2016-09-28"	"131.070007"	"131.580002"	"130.429993"	"130.570007"	"2219900"	"130.570007"	"-"	"-0.381475527044"
"2016-09-23"	"2016-09-25"	"131.25"	"132.289993"	"131.009995"	"131.779999"	"2330700"	"131.779999"	"+"	"0.403808761905"
"2016-09-22"	"2016-09-24"	"131.449997"	"132.479996"	"131.169998"	"131.869995"	"3253100"	"131.869995"	"+"	"0.319511608661"
"2016-09-21"	"2016-09-23"	"128.179993"	"130.630005"	"128.179993"	"130.559998"	"3227800"	"130.559998"	"+"	"1.85676792789"
"2016-09-20"	"2016-09-22"	"127.949997"	"128.50"	"127.57"	"127.790001"	"2639300"	"127.790001"	"-"	"-0.125045723917"
"2016-09-19"	"2016-09-21"	"127.50"	"128.300003"	"127.269997"	"127.480003"	"3168100"	"127.480003"	"-"	"-0.0156839215686"
"2016-09-16"	"2016-09-18"	"127.709999"	"127.709999"	"126.339996"	"126.699997"	"8035600"	"126.699997"	"-"	"-0.790855851467"
"2016-09-15"	"2016-09-17"	"127.57"	"128.460007"	"126.940002"	"127.769997"	"3462400"	"127.769997"	"+"	"0.156774319981"
"2016-09-14"	"2016-09-16"	"128.910004"	"129.309998"	"127.339996"	"127.669998"	"3955400"	"127.669998"	"-"	"-0.961916035624"
"2016-09-13"	"2016-09-15"	"129.220001"	"130.020004"	"128.259995"	"128.759995"	"4552400"	"128.759995"	"-"	"-0.355986686612"
"2016-09-12"	"2016-09-14"	"126.879997"	"130.679993"	"126.309998"	"130.119995"	"6381100"	"130.119995"	"+"	"2.55359243112"
"2016-09-09"	"2016-09-11"	"131.940002"	"131.940002"	"128.520004"	"128.529999"	"4892900"	"128.529999"	"-"	"-2.58451034433"
"2016-09-08"	"2016-09-10"	"132.320007"	"132.910004"	"131.509995"	"132.899994"	"2618300"	"132.899994"	"+"	"0.438321470161"
"2016-09-07"	"2016-09-09"	"132.479996"	"133.080002"	"132.00"	"132.639999"	"2198700"	"132.639999"	"+"	"0.120775214999"
