Date,Open,High,Low,Close,Volume,Adj Close
2016-12-23,158.270004,158.270004,156.509995,157.809998,2132600,157.809998
2016-12-22,158.50,158.990005,156.25,157.460007,3732100,157.460007
2016-12-21,156.690002,158.50,156.649994,157.479996,2326000,157.479996
2016-12-20,156.960007,157.889999,155.949997,156.389999,2244400,156.389999
2016-12-19,155.160004,157.100006,155.070007,156.179993,2982000,156.179993
2016-12-16,153.880005,156.00,153.139999,154.50,5378000,154.50
2016-12-15,153.929993,155.240005,153.059998,153.770004,2830900,153.770004
2016-12-14,156.229996,156.369995,154.179993,154.470001,3537300,154.470001
2016-12-13,159.100006,160.070007,154.880005,156.660004,5266500,156.660004
2016-12-12,156.00,158.00,154.300003,157.160004,4133400,157.160004
2016-12-09,155.649994,156.880005,155.419998,156.490005,2682700,156.490005
2016-12-08,154.600006,155.970001,154.139999,155.389999,2896600,155.389999
2016-12-07,151.669998,154.309998,151.070007,154.139999,2891000,154.139999
2016-12-06,150.839996,152.639999,150.020004,152.240005,3429300,152.240005
2016-12-05,153.240005,153.75,151.850006,152.160004,2847100,152.160004
2016-12-02,152.449997,152.490005,151.119995,152.25,2103000,152.25
2016-12-01,150.740005,152.690002,150.389999,152.389999,2825500,152.389999
2016-11-30,151.589996,153.080002,150.559998,150.559998,3949600,150.559998
2016-11-29,149.830002,152.110001,149.110001,151.639999,3828300,151.639999
2016-11-28,149.00,150.089996,148.320007,149.770004,4177100,149.770004
2016-11-25,150.00,150.149994,149.029999,150.039993,962300,150.039993
2016-11-23,149.610001,150.809998,149.029999,149.740005,2857500,149.740005
2016-11-22,147.899994,149.759995,147.880005,149.520004,3749700,149.520004
2016-11-21,147.210007,148.490005,146.520004,147.020004,2678300,147.020004
2016-11-18,145.179993,146.600006,144.460007,146.350006,2204000,146.350006
2016-11-17,146.830002,147.119995,145.00,145.330002,3637000,145.330002
2016-11-16,147.300003,148.410004,146.139999,146.440002,3531800,146.440002
2016-11-15,148.440002,149.449997,147.190002,148.110001,3850700,148.110001
2016-11-14,148.210007,150.089996,148.210007,149.990005,4435400,149.990005
2016-11-11,147.119995,148.600006,146.559998,148.520004,3532300,148.520004
2016-11-10,146.509995,149.339996,146.389999,147.690002,6507300,147.690002
2016-11-09,141.600006,145.850006,141.539993,145.089996,5412100,145.089996
2016-11-08,141.919998,143.309998,141.289993,142.199997,2823800,142.199997
2016-11-07,141.50,143.100006,141.490005,143.029999,3228200,141.940003
2016-11-04,139.110001,140.850006,138.800003,139.539993,2951500,138.476594
2016-11-03,140.759995,140.899994,139.350006,140.020004,2280800,138.952947
2016-11-02,142.00,142.869995,140.589996,140.75,2782100,139.677379
2016-11-01,142.949997,143.899994,141.809998,142.410004,3245000,141.324732
2016-10-31,143.050003,143.350006,142.149994,142.429993,3075900,141.344569
2016-10-28,143.720001,144.00,142.169998,143.009995,4636100,141.920151
2016-10-27,145.830002,146.229996,141.779999,143.309998,7857100,142.217868
2016-10-26,138.429993,146.190002,136.720001,145.539993,13272000,144.430869
2016-10-25,137.529999,139.419998,137.350006,139.020004,5209100,137.960567
2016-10-24,136.410004,138.880005,136.410004,137.449997,3814200,136.402525
2016-10-21,134.720001,136.190002,134.25,135.630005,2205000,134.596402
2016-10-20,135.919998,136.75,135.369995,135.839996,2539700,134.804793
2016-10-19,135.419998,136.949997,135.330002,136.179993,2265900,135.142199
2016-10-18,135.029999,135.740005,134.919998,135.100006,2271000,134.070442
2016-10-17,133.50,135.380005,133.330002,134.00,2435100,132.978819
2016-10-14,134.559998,135.25,133.479996,133.50,2317400,132.48263
2016-10-13,132.419998,133.929993,131.389999,133.380005,3544200,132.363549
2016-10-12,133.759995,134.279999,133.00,133.160004,2264200,132.145224
2016-10-11,134.940002,135.690002,133.270004,133.740005,3607300,132.720806
2016-10-10,134.589996,136.869995,134.589996,135.839996,3343300,134.804793
2016-10-07,133.929993,134.660004,132.539993,133.850006,4302000,132.829968
2016-10-06,134.830002,135.00,133.679993,134.419998,3614900,133.395617
2016-10-05,132.929993,134.899994,132.550003,134.660004,3137500,133.633793
2016-10-04,132.770004,133.229996,131.690002,132.25,2829200,131.242156
2016-10-03,131.279999,132.720001,130.740005,132.380005,2439400,131.37117
2016-09-30,132.089996,132.630005,131.270004,131.740005,3118900,130.736048
2016-09-29,131.800003,132.779999,130.679993,131.029999,2199400,130.031452
2016-09-28,131.589996,132.360001,130.589996,132.229996,1773000,131.222304
2016-09-27,130.289993,131.740005,129.860001,131.320007,1939000,130.31925
2016-09-26,131.070007,131.580002,130.429993,130.570007,2219900,129.574966
2016-09-23,131.25,132.289993,131.009995,131.779999,2330700,130.775736
2016-09-22,131.449997,132.479996,131.169998,131.869995,3253100,130.865047
2016-09-21,128.179993,130.630005,128.179993,130.559998,3227800,129.565032
2016-09-20,127.949997,128.50,127.57,127.790001,2639300,126.816145
2016-09-19,127.50,128.300003,127.269997,127.480003,3168100,126.50851
2016-09-16,127.709999,127.709999,126.339996,126.699997,8035600,125.734448
2016-09-15,127.57,128.460007,126.940002,127.769997,3462400,126.796293
2016-09-14,128.910004,129.309998,127.339996,127.669998,3955400,126.697057
2016-09-13,129.220001,130.020004,128.259995,128.759995,4552400,127.778747
2016-09-12,126.879997,130.679993,126.309998,130.119995,6381100,129.128383
2016-09-09,131.940002,131.940002,128.520004,128.529999,4892900,127.550504
2016-09-08,132.320007,132.910004,131.509995,132.899994,2618300,131.887196
2016-09-07,132.479996,133.080002,132.00,132.639999,2198700,131.629183
