Date,Open,High,Low,Close,Volume,Adj Close
2016-12-23,87.00,87.150002,86.400002,87.050003,10725000,87.050003
2016-12-22,86.440002,87.169998,86.209999,86.889999,13887200,86.889999
2016-12-21,86.43,86.809998,86.029999,86.75,11248800,86.75
2016-12-20,85.790001,86.540001,85.550003,86.529999,14242900,86.529999
2016-12-19,84.800003,85.440002,84.190002,85.43,13436400,85.43
2016-12-16,86.290001,86.290001,84.889999,84.940002,22710300,84.940002
2016-12-15,85.400002,86.489998,84.900002,86.00,19323400,86.00
2016-12-14,83.879997,86.120003,83.760002,84.730003,22210900,84.730003
2016-12-13,84.980003,85.669998,83.82,84.760002,16369300,84.760002
2016-12-12,85.360001,85.790001,84.290001,84.730003,14419600,84.730003
2016-12-09,85.019997,85.50,84.139999,85.489998,14447800,85.489998
2016-12-08,84.230003,85.50,83.940002,85.120003,20802000,85.120003
2016-12-07,83.550003,84.089996,82.849998,84.07,18719300,84.07
2016-12-06,83.599998,83.809998,82.43,83.690002,15875600,83.690002
2016-12-05,82.300003,83.290001,82.290001,83.260002,18389300,83.260002
2016-12-02,81.800003,81.830002,80.900002,81.599998,16847300,81.599998
2016-12-01,80.650002,82.279999,80.650002,81.790001,23561800,81.790001
2016-11-30,79.919998,80.529999,79.699997,80.169998,24820500,80.169998
2016-11-29,78.389999,79.160004,78.389999,78.919998,14098500,78.919998
2016-11-28,78.18,78.870003,78.019997,78.32,12860100,78.32
2016-11-25,79.099998,79.449997,78.470001,78.830002,6184500,78.830002
2016-11-23,78.870003,79.239998,77.889999,78.860001,13373700,78.860001
2016-11-22,78.349998,78.559998,77.760002,78.529999,14367700,78.529999
2016-11-21,78.00,78.169998,77.290001,78.050003,11723100,78.050003
2016-11-18,77.959999,78.419998,77.550003,77.709999,19398300,77.709999
2016-11-17,77.93,78.459999,77.599998,78.019997,19176300,78.019997
2016-11-16,78.220001,78.349998,76.879997,77.400002,25714900,77.400002
2016-11-15,78.370003,79.410004,77.779999,79.360001,27433800,79.360001
2016-11-14,77.25,80.440002,77.25,79.510002,45600000,79.510002
2016-11-11,76.300003,76.720001,75.769997,76.690002,27475100,76.690002
2016-11-10,74.220001,77.25,74.220001,76.650002,56189500,76.650002
2016-11-09,71.459999,74.150002,71.32,73.25,50681100,73.25
2016-11-08,69.699997,70.550003,69.239998,70.029999,17475400,70.029999
2016-11-07,69.080002,69.970001,69.00,69.879997,16138300,69.879997
2016-11-04,68.489998,68.559998,67.639999,67.760002,13337000,67.760002
2016-11-03,68.860001,69.190002,68.220001,68.379997,10369700,68.379997
2016-11-02,68.650002,68.849998,68.010002,68.68,12449800,68.68
2016-11-01,69.480003,69.779999,68.330002,68.970001,15564500,68.970001
2016-10-31,69.43,69.580002,69.230003,69.260002,14336300,69.260002
2016-10-28,69.529999,69.550003,68.470001,69.110001,12766500,69.110001
2016-10-27,69.489998,69.769997,69.099998,69.230003,14210700,69.230003
2016-10-26,68.370003,69.25,68.370003,69.129997,9801300,69.129997
2016-10-25,68.879997,68.93,68.379997,68.800003,9945100,68.800003
2016-10-24,68.970001,69.050003,68.50,68.870003,10197100,68.870003
2016-10-21,67.809998,68.529999,67.699997,68.489998,12175700,68.489998
2016-10-20,68.080002,68.68,67.940002,68.260002,14122000,68.260002
2016-10-19,67.809998,68.50,67.809998,68.349998,12705800,68.349998
2016-10-18,67.849998,68.209999,67.540001,67.699997,11870300,67.699997
2016-10-17,67.419998,67.790001,66.739998,67.169998,14963400,67.169998
2016-10-14,68.800003,69.029999,67.300003,67.519997,24163800,67.519997
2016-10-13,67.459999,67.870003,66.82,67.739998,17890000,67.739998
2016-10-12,68.260002,68.589996,68.050003,68.129997,11899800,68.129997
2016-10-11,68.50,68.82,67.93,68.309998,15657100,68.309998
2016-10-10,68.339996,69.059998,68.230003,68.639999,13027500,68.639999
2016-10-07,67.790001,68.18,67.400002,68.110001,18497000,68.110001
2016-10-06,67.730003,67.970001,67.050003,67.870003,17485000,67.870003
2016-10-05,66.889999,68.07,66.800003,67.690002,16280000,67.690002
2016-10-04,66.209999,67.18,66.099998,66.599998,17226900,66.599998
2016-10-03,66.349998,66.919998,66.260002,66.510002,14901700,66.030004
2016-09-30,66.080002,67.059998,66.080002,66.589996,21680100,66.109421
2016-09-29,66.699997,67.209999,65.349998,65.650002,18727200,65.17621
2016-09-28,66.580002,66.769997,65.989998,66.709999,11278000,66.228558
2016-09-27,65.410004,66.410004,65.110001,66.360001,13711400,65.881085
2016-09-26,66.599998,66.800003,65.540001,65.779999,16408100,65.305269
2016-09-23,67.389999,67.900002,67.18,67.25,13967400,66.764661
2016-09-22,66.989998,67.419998,66.839996,67.389999,12781700,66.90365
2016-09-21,66.839996,67.129997,66.309998,66.839996,14116800,66.357617
2016-09-20,66.75,66.849998,66.239998,66.459999,10092200,65.980362
2016-09-19,66.150002,66.639999,65.849998,66.190002,13466900,65.712314
2016-09-16,66.089996,66.260002,65.440002,65.82,25161500,65.344981
2016-09-15,66.290001,66.93,66.089996,66.639999,12531300,66.159063
2016-09-14,66.269997,67.25,66.209999,66.400002,12648600,65.920797
2016-09-13,66.110001,66.860001,65.82,66.529999,18876100,66.049856
2016-09-12,66.139999,67.300003,65.760002,67.059998,16453000,66.57603
2016-09-09,67.029999,67.43,66.639999,66.650002,19686900,66.168993
2016-09-08,67.220001,67.68,67.00,67.25,12253000,66.764661
2016-09-07,67.160004,67.589996,66.959999,67.160004,10070400,66.675315
